Record Type,Constituent ID,Type,Text
1E,45224222,HOME,12986344174
1E,45224222,EMAIL,fakeporteremail90448444@indigov.us
1E,45224223,HOME,18868222993
1E,45224223,EMAIL,fakeporteremail90448446@indigov.us
1E,45224224,HOME,14542346576
1E,45224224,EMAIL,fakeporteremail90448448@indigov.us
1E,45224225,HOME,16381555459
1E,45224225,EMAIL,fakeporteremail90448450@indigov.us
1E,45224226,HOME,19222533498
1E,45224227,HOME,14991257383
1E,45224227,EMAIL,fakeporteremail90448454@indigov.us
1E,45224228,HOME,13944859646
1E,45224228,EMAIL,fakeporteremail90448456@indigov.us
1E,45224229,HOME,18625875613
1E,45224229,EMAIL,fakeporteremail90448458@indigov.us
1E,45224231,HOME,18975216153
1E,45224231,EMAIL,fakeporteremail90448462@indigov.us
1E,45224232,HOME,19211965759
1E,45224232,EMAIL,fakeporteremail90448464@indigov.us
1E,45224234,HOME,12831726333
1E,45224234,EMAIL,fakeporteremail90448468@indigov.us
1E,45224235,HOME,18956884396
1E,45224235,EMAIL,fakeporteremail90448470@indigov.us
1E,45224236,HOME,15765851124
1E,45224236,EMAIL,fakeporteremail90448472@indigov.us
1E,45224237,HOME,16563813828
1E,45224237,EMAIL,fakeporteremail90448474@indigov.us
1E,45224238,HOME,18684517918
1E,45224238,EMAIL,fakeporteremail90448476@indigov.us
1E,45224239,HOME,12997345427
1E,45224239,EMAIL,fakeporteremail90448478@indigov.us
1E,45224240,HOME,16372656531
1E,45224240,EMAIL,fakeporteremail90448480@indigov.us
1E,45224241,HOME,19976828421
1E,45224243,HOME,16819651156
1E,45224243,EMAIL,fakeporteremail90448486@indigov.us
1E,45224244,HOME,11537967666
1E,45224244,EMAIL,fakeporteremail90448488@indigov.us
1E,45224245,HOME,14332289477
1E,45224246,HOME,19394512141
1E,45224247,HOME,17479192246
1E,45224247,CELL,15439723577
1E,45224247,EMAIL,fakeporteremail90448494@indigov.us
1E,45224248,HOME,19732955889
1E,45224249,HOME,14495966723
1E,45224249,EMAIL,fakeporteremail90448498@indigov.us
1E,45224250,HOME,12218146446
1E,45224250,EMAIL,fakeporteremail90448500@indigov.us
1E,45224252,HOME,14415932973
1E,45224252,EMAIL,fakeporteremail90448504@indigov.us
1E,45224253,HOME,11388757474
1E,45224254,HOME,15817758733
1E,45224254,EMAIL,fakeporteremail90448508@indigov.us
1E,45224255,HOME,19286198998
1E,45224255,EMAIL,fakeporteremail90448510@indigov.us
1E,45224256,HOME,17628744237
1E,45224256,EMAIL,fakeporteremail90448512@indigov.us
1E,45224257,HOME,12119148823
1E,45224257,CELL,17288239274
1E,45224257,EMAIL,fakeporteremail90448514@indigov.us
1E,45224258,HOME,18724151167
1E,45224258,EMAIL,fakeporteremail90448516@indigov.us
1E,45224259,HOME,16132191899
1E,45224260,HOME,18493159386
1E,45224260,EMAIL,fakeporteremail90448520@indigov.us
1E,45224261,HOME,11228514466
1E,45224261,EMAIL,fakeporteremail90448522@indigov.us
1E,45224262,HOME,12977681218
1E,45224262,EMAIL,fakeporteremail90448524@indigov.us
1E,45224263,HOME,15498633422
1E,45224265,HOME,18934559645
1E,45224265,EMAIL,fakeporteremail90448530@indigov.us
1E,45224266,HOME,15193539456
1E,45224266,EMAIL,fakeporteremail90448532@indigov.us
1E,45224267,HOME,14354882376
1E,45224267,EMAIL,fakeporteremail90448534@indigov.us
1E,45224268,HOME,13265736946
1E,45224268,EMAIL,fakeporteremail90448536@indigov.us
1E,45224269,HOME,11733997376
1E,45224270,HOME,12313749866
1E,45224270,EMAIL,fakeporteremail90448540@indigov.us
1E,45224271,HOME,15878144711
1E,45224271,EMAIL,fakeporteremail90448542@indigov.us
1E,45224272,HOME,12222533378
1E,45224272,EMAIL,fakeporteremail90448544@indigov.us
1E,45224273,HOME,13524199434
1E,45224273,EMAIL,fakeporteremail90448546@indigov.us
1E,45224274,HOME,15882386555
1E,45224274,EMAIL,fakeporteremail90448548@indigov.us
1E,45224275,HOME,12723166954
1E,45224275,EMAIL,fakeporteremail90448550@indigov.us
1E,45224276,HOME,15934995173
1E,45224276,EMAIL,fakeporteremail90448552@indigov.us
1E,45224277,HOME,17594377867
1E,45224277,EMAIL,fakeporteremail90448554@indigov.us
1E,45224278,HOME,11297973521
1E,45224278,EMAIL,fakeporteremail90448556@indigov.us
1E,45224279,HOME,12841438955
1E,45224279,EMAIL,fakeporteremail90448558@indigov.us
1E,45224280,HOME,13774682456
1E,45224281,HOME,15425913813
1E,45224282,HOME,17438494261
1E,45224282,EMAIL,fakeporteremail90448564@indigov.us
1E,45224283,HOME,13142354852
1E,45224285,HOME,17434614348
1E,45224285,EMAIL,fakeporteremail90448570@indigov.us
1E,45224286,HOME,13227464195
1E,45224286,EMAIL,fakeporteremail90448572@indigov.us
1E,45224287,HOME,13569857157
1E,45224287,EMAIL,fakeporteremail90448574@indigov.us
1E,45224288,HOME,17174568555
1E,45224288,EMAIL,fakeporteremail90448576@indigov.us
1E,45224289,HOME,13318948937
1E,45224289,EMAIL,fakeporteremail90448578@indigov.us
1E,45224290,HOME,17344928444
1E,45224291,HOME,12423715595
1E,45224291,EMAIL,fakeporteremail90448582@indigov.us
1E,45224292,HOME,17629873887
1E,45224292,CELL,19236559192
1E,45224292,EMAIL,fakeporteremail90448584@indigov.us
1E,45224293,HOME,15618788114
1E,45224293,EMAIL,fakeporteremail90448586@indigov.us
1E,45224294,HOME,11781396927
1E,45224295,HOME,11563467211
1E,45224295,EMAIL,fakeporteremail90448590@indigov.us
1E,45224296,HOME,12156198815
1E,45224296,EMAIL,fakeporteremail90448592@indigov.us
1E,45224297,HOME,16617857682
1E,45224298,HOME,13794986662
1E,45224298,EMAIL,fakeporteremail90448596@indigov.us
1E,45224299,HOME,13616122265
1E,45224299,EMAIL,fakeporteremail90448598@indigov.us
1E,45224300,HOME,17238933861
1E,45224300,EMAIL,fakeporteremail90448600@indigov.us
1E,45224301,HOME,15479144846
1E,45224301,EMAIL,fakeporteremail90448602@indigov.us
1E,45224303,HOME,17921959683
1E,45224303,EMAIL,fakeporteremail90448606@indigov.us
1E,45224304,HOME,18516197829
1E,45224304,EMAIL,fakeporteremail90448608@indigov.us
1E,45224305,HOME,13771913647
1E,45224305,EMAIL,fakeporteremail90448610@indigov.us
1E,45224306,HOME,17759248853
1E,45224307,HOME,17378144231
1E,45224307,EMAIL,fakeporteremail90448614@indigov.us
1E,45224308,HOME,13877218682
1E,45224309,HOME,14694772587
1E,45224309,EMAIL,fakeporteremail90448618@indigov.us
1E,45224310,HOME,15615614446
1E,45224311,HOME,18711279384
1E,45224311,EMAIL,fakeporteremail90448622@indigov.us
1E,45224312,HOME,12928624118
1E,45224313,HOME,14395559985
1E,45224313,EMAIL,fakeporteremail90448626@indigov.us
1E,45224314,HOME,16855714455
1E,45224314,EMAIL,fakeporteremail90448628@indigov.us
1E,45224315,HOME,17691479743
1E,45224315,EMAIL,fakeporteremail90448630@indigov.us
1E,45224316,HOME,15564626917
1E,45224316,EMAIL,fakeporteremail90448632@indigov.us
1E,45224317,HOME,16184885621
1E,45224317,EMAIL,fakeporteremail90448634@indigov.us
1E,45224318,HOME,14156422681
1E,45224318,EMAIL,fakeporteremail88646354@indigov.us
1E,45224319,HOME,15979536858
1E,45224319,EMAIL,fakeporteremail90448638@indigov.us
1E,45224320,HOME,17315637933
1E,45224320,EMAIL,fakeporteremail90448640@indigov.us
1E,45224321,HOME,13644667418
1E,45224321,EMAIL,fakeporteremail90448642@indigov.us
1E,45224322,HOME,15939922946
1E,45224322,EMAIL,fakeporteremail90448644@indigov.us
1E,45224323,HOME,17116474163
1E,45224323,EMAIL,fakeporteremail90448646@indigov.us
1E,45224324,HOME,19435238338
1E,45224324,EMAIL,fakeporteremail90448648@indigov.us
1E,45224325,HOME,15921486764
1E,45224325,EMAIL,fakeporteremail90448650@indigov.us
1E,45224326,HOME,15561566817
1E,45224327,HOME,11646959116
1E,45224327,EMAIL,fakeporteremail90448654@indigov.us
1E,45224328,HOME,16552713635
1E,45224329,HOME,14335335937
1E,45224329,EMAIL,fakeporteremail90448658@indigov.us
1E,45224330,HOME,13111437956
1E,45224330,EMAIL,fakeporteremail90448660@indigov.us
1E,45224331,HOME,13972665537
1E,45224332,HOME,12216569366
1E,45224332,EMAIL,fakeporteremail90448664@indigov.us
1E,45224333,HOME,14969472128
1E,45224333,EMAIL,fakeporteremail90448666@indigov.us
1E,45224334,HOME,16898768928
1E,45224334,EMAIL,fakeporteremail90448668@indigov.us
1E,45224335,HOME,15157231471
1E,45224335,EMAIL,fakeporteremail90448670@indigov.us
1E,45224336,HOME,16183967558
1E,45224337,HOME,12714136221
1E,45224338,HOME,18163134855
1E,45224339,HOME,12576868425
1E,45224339,EMAIL,fakeporteremail90448678@indigov.us
1E,45224340,HOME,14196277894
1E,45224341,HOME,18196568653
1E,45224342,HOME,16431417182
1E,45224342,EMAIL,fakeporteremail90448684@indigov.us
1E,45224343,HOME,12398462665
1E,45224343,EMAIL,fakeporteremail90448686@indigov.us
1E,45224344,HOME,16588257989
1E,45224344,EMAIL,fakeporteremail90448688@indigov.us
1E,45224345,HOME,12734599671
1E,45224346,HOME,15277793284
1E,45224346,EMAIL,fakeporteremail90448692@indigov.us
1E,45224347,HOME,16346464592
1E,45224347,EMAIL,fakeporteremail90448694@indigov.us
1E,45224348,HOME,14272687997
1E,45224348,EMAIL,fakeporteremail90448696@indigov.us
1E,45224349,HOME,16387484998
1E,45224350,HOME,15387872832
1E,45224350,EMAIL,fakeporteremail90448700@indigov.us
1E,45224352,HOME,15225881755
1E,45224352,EMAIL,fakeporteremail90448704@indigov.us
1E,45224353,HOME,13139697423
1E,45224353,EMAIL,fakeporteremail90448706@indigov.us
1E,45224354,HOME,13756782781
1E,45224354,EMAIL,fakeporteremail90448708@indigov.us
1E,45224355,HOME,17522153298
1E,45224355,EMAIL,fakeporteremail90448710@indigov.us
1E,45224356,HOME,17187865966
1E,45224357,HOME,19746555786
1E,45224358,HOME,13777528561
1E,45224358,EMAIL,fakeporteremail90448716@indigov.us
1E,45224359,HOME,18372996644
1E,45224359,EMAIL,fakeporteremail90448718@indigov.us
1E,45224361,HOME,16517154454
1E,45224361,EMAIL,fakeporteremail90448722@indigov.us
1E,45224362,HOME,19186367132
1E,45224362,EMAIL,fakeporteremail90448724@indigov.us
1E,45224364,HOME,15421274891
1E,45224364,EMAIL,fakeporteremail90448728@indigov.us
1E,45224365,HOME,17134875651
1E,45224365,EMAIL,fakeporteremail90448730@indigov.us
1E,45224366,HOME,11991139992
1E,45224366,EMAIL,fakeporteremail90448732@indigov.us
1E,45224367,HOME,16183421683
1E,45224367,EMAIL,fakeporteremail90448734@indigov.us
1E,45224368,HOME,15574347534
1E,45224369,HOME,19356556341
1E,45224369,EMAIL,fakeporteremail90448738@indigov.us
1E,45224370,HOME,11615894548
1E,45224370,EMAIL,fakeporteremail90448740@indigov.us
1E,45224371,HOME,19728628259
1E,45224371,EMAIL,fakeporteremail90448742@indigov.us
1E,45224372,HOME,13818296116
1E,45224374,HOME,18391743315
1E,45224375,HOME,11747237665
1E,45224376,HOME,16623164819
1E,45224377,HOME,19217991319
1E,45224379,HOME,16378887822
1E,45224379,EMAIL,fakeporteremail90448758@indigov.us
1E,45224380,HOME,18624842324
1E,45224381,HOME,14339199325
1E,45224382,HOME,17223166472
1E,45224383,HOME,11731539591
1E,45224384,HOME,19264857667
1E,45224385,HOME,18228834142
1E,45224386,HOME,15121914238
1E,45224387,HOME,16823631625
1E,45224388,HOME,14767788641
1E,45224389,HOME,14862714997
1E,45224390,HOME,14464694557
1E,45224391,HOME,12142756568
1E,45224392,HOME,13536988892
1E,45224393,HOME,14955382472
1E,45224394,HOME,19826336296
1E,45224395,HOME,18689832365
1E,45224397,HOME,11575679566
1E,45224398,HOME,16719193833
1E,45224399,HOME,17192187917
1E,45224400,HOME,16754819923
1E,45224401,HOME,18297941794
1E,45224402,HOME,13819335947
1E,45224403,HOME,17376385132
1E,45224404,HOME,18375371325
1E,45224405,HOME,13669458665
1E,45224405,EMAIL,fakeporteremail90448810@indigov.us
1E,45224407,HOME,18427646173
1E,45224409,HOME,15978153865
1E,45224410,HOME,14327615222
1E,45224410,EMAIL,fakeporteremail90448820@indigov.us
1E,45224412,HOME,17751378927
1E,45224413,HOME,13481694347
1E,45224414,HOME,12133523229
1E,45224415,HOME,12629992981
1E,45224416,HOME,11137619742
1E,45224417,HOME,15155221191
1E,45224417,EMAIL,fakeporteremail90448834@indigov.us
1E,45224418,HOME,17982521882
1E,45224419,HOME,17743786168
1E,45224420,HOME,13213678343
1E,45224421,HOME,15955171181
1E,45224422,HOME,11527461654
1E,45224423,HOME,15736524764
1E,45224424,HOME,11878799553
1E,45224425,HOME,16345585879
1E,45224426,HOME,14175216227
1E,45224427,HOME,16129391432
1E,45224428,HOME,15946295744
1E,45224428,EMAIL,fakeporteremail90448856@indigov.us
1E,45224429,HOME,15414828819
1E,45224429,EMAIL,fakeporteremail90448858@indigov.us
1E,45224430,HOME,11927425731
1E,45224431,HOME,17933253636
1E,45224432,HOME,11376985347
1E,45224433,HOME,16594926388
1E,45224434,HOME,14939231635
1E,45224435,HOME,15272751265
1E,45224436,HOME,11897122158
1E,45224436,EMAIL,fakeporteremail90448872@indigov.us
1E,45224437,HOME,11466391355
1E,45224437,EMAIL,fakeporteremail90448874@indigov.us
1E,45224438,HOME,19816225132
1E,45224439,HOME,14131647198
1E,45224440,HOME,14583164817
1E,45224441,HOME,17234678217
1E,45224442,HOME,12191736225
1E,45224443,HOME,18569771226
1E,45224444,HOME,15696172991
1E,45224445,HOME,13977158435
1E,45224446,HOME,11832684927
1E,45224447,HOME,19614911823
1E,45224448,HOME,11235646298
1E,45224449,HOME,14614988957
1E,45224450,HOME,15394116975
1E,45224451,HOME,18649147529
1E,45224452,HOME,11741911261
1E,45224453,HOME,18321951995
1E,45224454,HOME,11571846581
1E,45224455,HOME,18921783777
1E,45224456,HOME,17527178984
1E,45224457,HOME,17899336716
1E,45224458,HOME,13951354385
1E,45224459,HOME,16384373584
1E,45224460,HOME,12761966613
1E,45224461,HOME,14417882964
1E,45224462,HOME,18325568251
1E,45224463,HOME,17197172923
1E,45224464,HOME,19315758611
1E,45224464,EMAIL,fakeporteremail90448928@indigov.us
1E,45224465,HOME,16869572217
1E,45224466,HOME,15244398122
1E,45224467,HOME,11384833232
1E,45224468,HOME,14898778863
1E,45224469,HOME,17152696626
1E,45224470,HOME,18261493345
1E,45224471,HOME,14465299893
1E,45224473,HOME,14993718155
1E,45224474,HOME,16767167446
1E,45224475,HOME,15195953268
1E,45224476,HOME,16962357836
1E,45224476,EMAIL,fakeporteremail90448952@indigov.us
1E,45224478,HOME,19325949459
1E,45224480,HOME,11327661673
1E,45224481,HOME,19931556195
1E,45224482,HOME,19793543996
1E,45224483,HOME,16957339955
1E,45224484,HOME,13935872148
1E,45224485,HOME,14673738132
1E,45224486,HOME,14437448264
1E,45224487,HOME,16131534226
1E,45224488,HOME,14351445727
1E,45224489,HOME,11715849419
1E,45224490,HOME,17683515258
1E,45224491,HOME,19113749589
1E,45224492,HOME,11861918363
1E,45224493,HOME,15664635464
1E,45224494,HOME,19844392326
1E,45224494,EMAIL,fakeporteremail90448988@indigov.us
1E,45224496,HOME,12924931667
1E,45224497,HOME,16899653457
1E,45224500,HOME,15691337462
1E,45224501,HOME,18646959167
1E,45224502,HOME,19591584627
1E,45224503,HOME,13883254327
1E,45224505,HOME,16687372279
1E,45224506,HOME,12424555113
1E,45224507,HOME,19956655698
1E,45224508,HOME,18335224283
1E,45224509,HOME,12434229244
1E,45224510,HOME,12762965499
1E,45224511,HOME,18564356561
1E,45224512,HOME,11356261226
1E,45224513,HOME,17978349532
1E,45224514,HOME,19514995379
1E,45224516,HOME,19494493145
1E,45224517,HOME,12871321574
1E,45224518,HOME,19917745112
1E,45224520,HOME,17411483241
1E,45224523,HOME,11397462872
1E,45224524,HOME,11369954343
1E,45224525,HOME,14837157142
1E,45224526,HOME,17922379596
1E,45224528,HOME,13656813189
1E,45224529,HOME,15773213493
1E,45224530,HOME,12359188384
1E,45224531,HOME,18858586767
1E,45224532,HOME,17278247913
1E,45224533,HOME,16575992966
1E,45224534,HOME,15853682138
1E,45224534,EMAIL,fakeporteremail90449068@indigov.us
1E,45224535,HOME,16994936535
1E,45224535,EMAIL,fakeporteremail90449070@indigov.us
1E,45224536,HOME,11565373433
1E,45224537,HOME,12889584158
1E,45224538,HOME,14391343186
1E,45224539,HOME,19628787115
1E,45224541,HOME,17986433176
1E,45224542,HOME,15833236543
1E,45224543,HOME,13983158688
1E,45224544,HOME,14532534412
1E,45224547,HOME,13686991191
1E,45224547,EMAIL,fakeporteremail90449094@indigov.us
1E,45224549,HOME,18282859797
1E,45224550,HOME,19255882545
1E,45224551,HOME,18912716173
1E,45224551,EMAIL,fakeporteremail90449102@indigov.us
1E,45224552,HOME,19467586191
1E,45224553,HOME,11878292642
1E,45224554,HOME,18677489995
1E,45224555,HOME,17478948159
1E,45224557,HOME,13763369753
1E,45224558,HOME,16831723365
1E,45224559,HOME,12598564977
1E,45224560,HOME,17824952326
1E,45224561,HOME,17413888298
1E,45224562,HOME,11478893267
1E,45224564,HOME,14871482826
1E,45224564,EMAIL,fakeporteremail90449128@indigov.us
1E,45224565,HOME,18295625623
1E,45224566,HOME,13973763873
1E,45224567,HOME,18137129662
1E,45224568,HOME,17758269359
1E,45224569,HOME,18455943833
1E,45224570,HOME,17733237645
1E,45224571,HOME,13447836938
1E,45224572,HOME,15155944287
1E,45224575,HOME,16344737923
1E,45224576,HOME,19225993646
1E,45224577,HOME,14532473239
1E,45224578,HOME,19251944775
1E,45224579,HOME,13177173581
1E,45224580,HOME,19129475991
1E,45224581,HOME,12775253911
1E,45224582,HOME,12727677457
1E,45224583,HOME,11819554919
1E,45224584,HOME,14135497876
1E,45224585,HOME,12369619955
1E,45224586,HOME,16897759591
1E,45224587,HOME,14834618845
1E,45224588,HOME,14839371329
1E,45224589,HOME,15127738344
1E,45224590,HOME,11962187683
1E,45224591,HOME,17273519125
1E,45224592,HOME,12932951851
1E,45224593,HOME,19842775221
1E,45224594,HOME,17989586658
1E,45224595,HOME,17816366658
1E,45224596,HOME,15323829836
1E,45224597,HOME,15211716524
1E,45224598,HOME,18542356424
1E,45224599,HOME,17566915185
1E,45224601,HOME,17738513655
1E,45224602,HOME,11228917717
1E,45224602,EMAIL,fakeporteremail90449204@indigov.us
1E,45224603,HOME,13929265959
1E,45224605,HOME,15873589182
1E,45224605,EMAIL,fakeporteremail90449210@indigov.us
1E,45224606,HOME,17896634323
1E,45224607,HOME,19888271113
1E,45224608,HOME,17816116956
1E,45224609,HOME,14662763168
1E,45224610,HOME,18553742767
1E,45224611,HOME,12577415559
1E,45224613,HOME,11966667814
1E,45224614,HOME,11642762458
1E,45224614,WORK,13922991749
1E,45224615,HOME,15585789548
1E,45224615,WORK,15272764611
1E,45224616,HOME,13797662549
1E,45224617,HOME,16536676913
1E,45224618,HOME,14241783284
1E,45224618,EMAIL,fakeporteremail90449236@indigov.us
1E,45224619,HOME,16722183529
1E,45224620,HOME,19138398257
1E,45224621,HOME,12683877649
1E,45224623,HOME,15588656993
1E,45224623,EMAIL,fakeporteremail90449246@indigov.us
1E,45224624,HOME,11794883577
1E,45224626,HOME,17226593582
1E,45224628,HOME,17732958797
1E,45224629,HOME,16595488438
1E,45224630,HOME,16382895588
1E,45224631,HOME,19233735383
1E,45224632,HOME,19483251165
1E,45224633,HOME,17646265866
1E,45224633,WORK,15543987273
1E,45224634,HOME,13258611531
1E,45224634,EMAIL,fakeporteremail90449268@indigov.us
1E,45224635,HOME,16683199934
1E,45224636,HOME,19431685526
1E,45224637,HOME,14595313114
1E,45224638,HOME,18189214442
1E,45224639,HOME,18272578984
1E,45224640,HOME,13479396733
1E,45224642,HOME,11616994315
1E,45224643,HOME,19286345555
1E,45224644,HOME,11986675762
1E,45224645,HOME,14974583397
1E,45224646,HOME,12867577459
1E,45224646,EMAIL,fakeporteremail90449292@indigov.us
1E,45224647,HOME,17764554782
1E,45224648,HOME,18781296328
1E,45224649,HOME,17766363524
1E,45224650,HOME,12682623681
1E,45224651,HOME,19388561744
1E,45224652,HOME,15939123776
1E,45224653,HOME,18564365341
1E,45224654,HOME,11947962532
1E,45224656,HOME,12928689667
1E,45224658,HOME,13424874137
1E,45224658,CELL,16376256495
1E,45224658,EMAIL,fakeporteremail90449316@indigov.us
1E,45224660,HOME,16698542854
1E,45224662,HOME,13247886329
1E,45224664,HOME,13814781943
1E,45224665,HOME,11251771719
1E,45224666,HOME,13587396682
1E,45224667,HOME,15894176267
1E,45224668,HOME,12749813683
1E,45224669,HOME,15873456333
1E,45224670,HOME,16114956833
1E,45224672,HOME,13549863915
1E,45224673,HOME,12625787652
1E,45224674,HOME,16225972169
1E,45224674,EMAIL,fakeporteremail90449348@indigov.us
1E,45224675,HOME,13325619722
1E,45224675,EMAIL,fakeporteremail90449350@indigov.us
1E,45224676,HOME,15133668428
1E,45224677,HOME,19225716891
1E,45224678,HOME,18429849275
1E,45224679,HOME,16443791433
1E,45224680,HOME,16829635912
1E,45224681,HOME,18391771583
1E,45224682,HOME,19214654696
1E,45224684,HOME,16127887137
1E,45224685,HOME,19952118955
1E,45224686,HOME,16774239664
1E,45224687,HOME,18523435939
1E,45224688,HOME,14129182438
1E,45224688,EMAIL,fakeporteremail90449376@indigov.us
1E,45224689,HOME,18415227561
1E,45224690,HOME,15549464422
1E,45224691,HOME,17367463737
1E,45224692,HOME,13219498781
1E,45224693,HOME,13456159894
1E,45224694,HOME,12524144351
1E,45224695,HOME,15847214714
1E,45224696,HOME,17864227746
1E,45224696,EMAIL,fakeporteremail90449392@indigov.us
1E,45224697,HOME,16698429551
1E,45224698,HOME,18762217548
1E,45224700,HOME,16464264453
1E,45224701,HOME,17877893748
1E,45224704,HOME,19424634783
1E,45224705,HOME,15253231388
1E,45224705,EMAIL,fakeporteremail90449410@indigov.us
1E,45224706,HOME,13539649388
1E,45224707,HOME,16934469565
1E,45224708,HOME,14625396281
1E,45224708,EMAIL,fakeporteremail90449416@indigov.us
1E,45224710,HOME,12251887299
1E,45224711,HOME,17752181426
1E,45224712,HOME,19669616646
1E,45224712,EMAIL,fakeporteremail90449424@indigov.us
1E,45224713,HOME,19388456259
1E,45224714,HOME,11926154394
1E,45224715,HOME,13362694121
1E,45224716,HOME,14737563576
1E,45224717,HOME,17445892517
1E,45224718,HOME,17355848863
1E,45224719,HOME,15158115321
1E,45224720,HOME,11445252848
1E,45224721,HOME,18831311987
1E,45224722,HOME,19368851488
1E,45224723,HOME,14816556369
1E,45224724,HOME,18157513534
1E,45224726,HOME,13619834126
1E,45224727,CELL,18815738494
1E,45224727,EMAIL,fakeporteremail90449454@indigov.us
1E,45224728,HOME,17942473195
1E,45224730,HOME,11588981251
1E,45224731,HOME,18574177139
1E,45224732,HOME,13791293958
1E,45224733,HOME,18649944842
1E,45224734,HOME,13326664536
1E,45224735,HOME,11564518738
1E,45224736,HOME,19829668253
1E,45224737,HOME,15792657775
1E,45224739,HOME,15627446927
1E,45224740,HOME,19759122215
1E,45224741,HOME,17778159659
1E,45224742,HOME,15557972625
1E,45224743,HOME,14659431533
1E,45224744,HOME,17116985169
1E,45224745,HOME,12114945321
1E,45224746,HOME,17123959713
1E,45224747,HOME,16822761747
1E,45224748,HOME,15681948749
1E,45224750,HOME,13664788624
1E,45224751,HOME,17893436314
1E,45224752,HOME,11519656668
1E,45224753,HOME,19353966828
1E,45224754,HOME,15946729364
1E,45224755,HOME,18247756162
1E,45224757,HOME,18765575841
1E,45224757,EMAIL,fakeporteremail90449514@indigov.us
1E,45224758,HOME,18675439212
1E,45224759,HOME,12198416182
1E,45224759,EMAIL,fakeporteremail90449518@indigov.us
1E,45224760,HOME,12798671447
1E,45224761,HOME,16569644329
1E,45224763,HOME,13955217425
1E,45224765,HOME,19761719318
1E,45224766,HOME,16825638482
1E,45224767,HOME,17828949381
1E,45224768,HOME,12931419715
1E,45224769,HOME,14946456448
1E,45224770,HOME,19899683299
1E,45224771,HOME,14612218542
1E,45224772,HOME,19693743787
1E,45224773,HOME,17958696243
1E,45224774,HOME,14192496928
1E,45224775,HOME,13217358664
1E,45224776,HOME,12513828722
1E,45224777,HOME,14823179813
1E,45224778,HOME,15711984357
1E,45224779,HOME,14823749821
1E,45224780,HOME,16813966174
1E,45224781,HOME,16493878656
1E,45224782,HOME,13647524988
1E,45224783,HOME,19542953652
1E,45224784,HOME,17999965941
1E,45224785,HOME,12456159334
1E,45224786,HOME,12188542675
1E,45224787,HOME,17971422843
1E,45224788,HOME,17254736954
1E,45224788,EMAIL,fakeporteremail90449576@indigov.us
1E,45224789,HOME,15241874543
1E,45224790,HOME,11739521975
1E,45224791,HOME,14752831841
1E,45224792,HOME,13485259754
1E,45224793,HOME,17322852652
1E,45224794,HOME,19885155748
1E,45224795,HOME,12969822341
1E,45224796,HOME,16982311519
1E,45224797,HOME,19898927481
1E,45224798,HOME,17358954743
1E,45224799,HOME,18629796243
1E,45224800,HOME,15527284548
1E,45224801,HOME,16257611883
1E,45224802,HOME,16942532576
1E,45224803,HOME,15136457937
1E,45224804,HOME,17124636671
1E,45224805,HOME,11862429765
1E,45224807,HOME,13183761545
1E,45224808,HOME,16918548787
1E,45224809,HOME,11335257625
1E,45224810,HOME,18588347389
1E,45224812,HOME,19414333477
1E,45224812,EMAIL,fakeporteremail90449624@indigov.us
1E,45224813,HOME,17178168697
1E,45224814,HOME,14997114829
1E,45224815,HOME,19929886891
1E,45224815,EMAIL,fakeporteremail90449630@indigov.us
1E,45224816,HOME,18225196517
1E,45224816,EMAIL,fakeporteremail90449632@indigov.us
1E,45224817,HOME,11331427753
1E,45224818,HOME,18272533225
1E,45224819,HOME,15691749278
1E,45224820,HOME,16699829213
1E,45224822,HOME,11152448946
1E,45224823,HOME,17846152552
1E,45224824,HOME,13744852465
1E,45224825,HOME,12453117151
1E,45224826,HOME,16755184446
1E,45224827,HOME,19668978416
1E,45224828,HOME,15533472387
1E,45224829,HOME,19451884625
1E,45224831,HOME,13295135952
1E,45224832,HOME,18221373943
1E,45224834,HOME,17215828146
1E,45224835,HOME,14847654958
1E,45224836,HOME,15694952588
1E,45224837,HOME,11675224353
1E,45224839,HOME,18555543522
1E,45224840,HOME,18267954682
1E,45224841,HOME,13549397524
1E,45224842,HOME,17684914486
1E,45224843,HOME,14816751916
1E,45224844,HOME,12948818767
1E,45224845,HOME,17123417471
1E,45224846,HOME,11467753759
1E,45224847,HOME,18142999684
1E,45224847,EMAIL,fakeporteremail90449694@indigov.us
1E,45224848,HOME,15486733984
1E,45224849,HOME,13853923424
1E,45224850,HOME,12858269679
1E,45224851,HOME,17318368574
1E,45224853,HOME,14273289428
1E,45224854,HOME,12582729853
1E,45224855,HOME,11924867724
1E,45224856,HOME,13828339728
1E,45224857,HOME,18583616538
1E,45224859,HOME,17752355236
1E,45224860,HOME,12432773317
1E,45224861,HOME,15374674635
1E,45224862,HOME,11935928466
1E,45224863,HOME,18694942261
1E,45224864,HOME,17483695122
1E,45224866,HOME,11239634874
1E,45224867,HOME,14258552467
1E,45224868,HOME,13164599848
1E,45224869,HOME,15112986565
1E,45224870,HOME,12155131163
1E,45224871,HOME,14958123495
1E,45224872,HOME,18163772857
1E,45224873,HOME,19525657273
1E,45224874,HOME,11649878124
1E,45224876,HOME,13256441837
1E,45224877,HOME,19714943675
1E,45224879,HOME,16227921466
1E,45224880,HOME,18661212163
1E,45224881,HOME,15839541826
1E,45224882,HOME,17358216746
1E,45224883,HOME,18364141899
1E,45224884,HOME,17755538757
1E,45224885,HOME,13634424687
1E,45224886,HOME,11251415596
